Country,Continent,Year,Infectious_disease,CasesTotal,Deaths,CLIMATIC,CONFLICTS,ECOLOGICAL,ECONOMIC,GEOPHYSICAL,TECHNOLOGICAL,outbreak,CLIMATIC_lag_avg,CLIMATIC_lead_avg,CONFLICTS_lag_avg,CONFLICTS_lead_avg,ECOLOGICAL_lag_avg,ECOLOGICAL_lead_avg,ECONOMIC_lag_avg,ECONOMIC_lead_avg,GEOPHYSICAL_lag_avg,GEOPHYSICAL_lead_avg,TECHNOLOGICAL_lag_avg,TECHNOLOGICAL_lead_avg,outbreak_lag_avg,outbreak_lead_avg
Serbia,Europe,2012,0,0,0,1.2024913861648556,-20.67479459316194,0.0,-0.5372382719321495,0.0,-1.5926318579379803,0,0.26481018518518495,0.11217592592592585,-18.403694444444444,-26.90924074074074,-0.04281481481481481,-0.04489351851851852,-0.5871296296296296,-0.48808333333333337,0.07794444444444446,-0.11505555555555556,-1.5992175925925927,-1.621773148148148,-0.03171296296296297,-0.260912037037037
Serbia,Europe,2013,0,0,0,0.20249138616485562,-23.67479459316194,0.0,-0.5372382719321495,0.0,-1.5926318579379803,0,0.6648101851851849,,-18.003694444444445,,-0.04281481481481481,,-0.5871296296296296,,0.07794444444444446,,-1.5992175925925927,,-0.03171296296296297,
Sierra Leone,Africa,1990,0,0,0,-1.7975086138351444,-23.67479459316194,0.0,2.4627617280678504,0.0,-1.5926318579379803,0,,-1.8878240740740742,,-15.109240740740738,,-0.04489351851851852,,1.5119166666666666,,-0.11505555555555556,,-1.2217731481481482,,-0.260912037037037
Sierra Leone,Africa,1991,0,0,0,-1.7975086138351444,-12.674794593161941,0.0,1.4627617280678504,0.0,-1.5926318579379803,0,-1.735189814814815,-1.6878240740740742,-20.203694444444444,-16.109240740740738,-0.04281481481481481,-0.04489351851851852,2.4128703703703707,1.3119166666666666,-0.12205555555555556,-0.11505555555555556,-1.5992175925925927,-0.6217731481481481,-0.23171296296296298,-0.060912037037037015
Sierra Leone,Africa,1992,0,0,0,-1.7975086138351444,-18.67479459316194,0.0,1.4627617280678504,0.0,-0.5926318579379803,0,-1.735189814814815,-1.6878240740740742,-14.703694444444444,-16.30924074074074,-0.04281481481481481,-0.04489351851851852,1.9128703703703704,1.3119166666666666,-0.12205555555555556,-0.11505555555555556,-1.5992175925925927,-0.6217731481481481,-0.23171296296296298,0.139087962962963
Sierra Leone,Africa,1993,0,0,0,-1.7975086138351444,-18.67479459316194,0.0,1.4627617280678504,0.0,-1.5926318579379803,0,-1.735189814814815,-1.6878240740740742,-14.870361111111112,-15.70924074074074,-0.04281481481481481,-0.04489351851851852,1.746203703703704,1.3119166666666666,-0.12205555555555556,-0.11505555555555556,-1.2658842592592594,-0.2217731481481482,-0.23171296296296298,0.33908796296296295
Sierra Leone,Africa,1994,0,0,0,-1.7975086138351444,-0.6747945931619412,0.0,1.4627617280678504,0.0,-1.5926318579379803,0,-1.735189814814815,-1.4878240740740742,-14.953694444444444,-18.30924074074074,-0.04281481481481481,-0.04489351851851852,1.6628703703703704,1.3119166666666666,-0.12205555555555556,-0.11505555555555556,-1.3492175925925927,0.17822685185185194,-0.23171296296296298,0.33908796296296295
Sierra Leone,Africa,1995,0,0,0,-1.7975086138351444,-8.674794593161941,0.0,1.4627617280678504,0.0,-0.5926318579379803,0,-1.735189814814815,-1.4878240740740742,-11.403694444444444,-16.30924074074074,-0.04281481481481481,-0.04489351851851852,1.6128703703703706,1.1119166666666667,-0.12205555555555556,-0.11505555555555556,-1.3992175925925927,0.17822685185185194,-0.23171296296296298,0.539087962962963
Sierra Leone,Africa,1996,1,500,226,-0.7975086138351444,-17.67479459316194,0.0,0.46276172806785054,0.0,1.4073681420620197,1,-1.735189814814815,-1.6878240740740742,-8.403694444444444,-17.30924074074074,-0.04281481481481481,-0.04489351851851852,1.4128703703703704,1.1119166666666667,-0.12205555555555556,-0.11505555555555556,-1.1992175925925928,-0.42177314814814815,-0.23171296296296298,0.33908796296296295
Sierra Leone,Africa,1997,1,1391,230,-1.7975086138351444,-19.67479459316194,0.0,1.4627617280678504,0.0,-0.5926318579379803,1,-1.535189814814815,-1.6878240740740742,-9.403694444444444,-18.109240740740738,-0.04281481481481481,-0.04489351851851852,1.2128703703703705,0.9119166666666665,-0.12205555555555556,-0.11505555555555556,-0.5992175925925927,-0.6217731481481481,-0.03171296296296297,0.139087962962963
Sierra Leone,Africa,1998,1,1770,55,-1.7975086138351444,-15.674794593161941,0.0,1.4627617280678504,0.0,0.40736814206201966,1,-1.535189814814815,-1.6878240740740742,-9.603694444444445,-19.70924074074074,-0.04281481481481481,-0.04489351851851852,1.2128703703703705,0.7119166666666665,-0.12205555555555556,-0.11505555555555556,-0.5992175925925927,-1.021773148148148,0.16828703703703704,0.139087962962963
Sierra Leone,Africa,1999,0,134,1,-0.7975086138351444,-13.674794593161941,0.0,1.4627617280678504,0.0,0.40736814206201966,0,-1.535189814814815,-1.6878240740740742,-9.003694444444445,-21.70924074074074,-0.04281481481481481,-0.04489351851851852,1.2128703703703705,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-0.19921759259259275,-1.2217731481481482,0.368287037037037,0.33908796296296295
Sierra Leone,Africa,2000,1,0,0,-1.7975086138351444,1.3252054068380588,0.0,0.46276172806785054,0.0,-0.5926318579379803,1,-1.335189814814815,-1.4878240740740742,-11.603694444444445,-26.70924074074074,-0.04281481481481481,-0.04489351851851852,1.2128703703703705,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,0.20078240740740738,-1.4217731481481481,0.368287037037037,0.139087962962963
Sierra Leone,Africa,2001,0,0,0,-1.7975086138351444,-22.67479459316194,0.0,0.46276172806785054,0.0,-1.5926318579379803,0,-1.335189814814815,-1.4878240740740742,-9.603694444444445,-26.90924074074074,-0.04281481481481481,-0.04489351851851852,1.0128703703703705,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,0.20078240740740738,-1.2217731481481482,0.5682870370370371,0.139087962962963
Sierra Leone,Africa,2002,0,0,0,-1.7975086138351444,-23.67479459316194,0.0,0.46276172806785054,0.0,-1.5926318579379803,0,-1.535189814814815,-1.287824074074074,-10.603694444444445,-26.90924074074074,-0.04281481481481481,-0.04489351851851852,1.0128703703703705,0.5119166666666666,-0.12205555555555556,-0.11505555555555556,-0.3992175925925927,-0.6217731481481481,0.368287037037037,0.139087962962963
